Time	Simple_Euler_X	Modified_Euler_X	Analytical_X
15.73	-1.08157	-0.999756	-0.999757
15.74	-1.08134	-0.999485	-0.999487
15.75	-1.081	-0.999114	-0.999117
15.76	-1.08055	-0.998643	-0.998646
15.77	-1.07999	-0.998072	-0.998076
15.78	-1.07933	-0.997402	-0.997406
15.79	-1.07855	-0.996631	-0.996637
15.8	-1.07767	-0.995762	-0.995768
15.81	-1.07668	-0.994792	-0.994799
15.82	-1.07559	-0.993723	-0.99373
15.83	-1.07438	-0.992555	-0.992563
15.84	-1.07307	-0.991287	-0.991296
15.85	-1.07165	-0.98992	-0.98993
15.86	-1.07012	-0.988455	-0.988465
15.87	-1.06849	-0.98689	-0.986901
15.88	-1.06675	-0.985227	-0.985238
15.89	-1.0649	-0.983465	-0.983477
15.9	-1.06295	-0.981605	-0.981618
15.91	-1.06089	-0.979647	-0.97966
15.92	-1.05872	-0.97759	-0.977604
15.93	-1.05645	-0.975436	-0.975451
15.94	-1.05407	-0.973185	-0.9732
15.95	-1.05158	-0.970836	-0.970852
15.96	-1.04899	-0.96839	-0.968407
15.97	-1.0463	-0.965847	-0.965864
15.98	-1.0435	-0.963208	-0.963226
15.99	-1.04059	-0.960472	-0.960491
16	-1.03758	-0.95764	-0.957659
16.01	-1.03447	-0.954713	-0.954733
16.02	-1.03125	-0.95169	-0.95171
16.03	-1.02793	-0.948572	-0.948593
16.04	-1.02451	-0.945359	-0.94538
16.05	-1.02098	-0.942051	-0.942073
16.06	-1.01735	-0.938649	-0.938672
16.07	-1.01362	-0.935154	-0.935177
16.08	-1.00979	-0.931565	-0.931589
16.09	-1.00585	-0.927882	-0.927907
16.1	-1.00182	-0.924107	-0.924133
16.11	-0.997684	-0.92024	-0.920266
16.12	-0.993448	-0.91628	-0.916307
16.13	-0.989113	-0.912229	-0.912257
16.14	-0.984678	-0.908087	-0.908115
16.15	-0.980144	-0.903853	-0.903882
16.16	-0.975512	-0.89953	-0.899559
16.17	-0.970782	-0.895116	-0.895146
16.18	-0.965954	-0.890613	-0.890644
16.19	-0.961029	-0.886021	-0.886053
16.2	-0.956007	-0.881341	-0.881372
16.21	-0.95089	-0.876572	-0.876604
16.22	-0.945676	-0.871715	-0.871748
16.23	-0.940368	-0.866772	-0.866805
16.24	-0.934965	-0.861741	-0.861776
16.25	-0.929468	-0.856625	-0.85666
16.26	-0.923878	-0.851423	-0.851458
16.27	-0.918195	-0.846135	-0.846171
16.28	-0.912419	-0.840763	-0.8408
16.29	-0.906551	-0.835307	-0.835345
16.3	-0.900592	-0.829768	-0.829806
16.31	-0.894543	-0.824145	-0.824184
16.32	-0.888403	-0.81844	-0.81848
16.33	-0.882174	-0.812654	-0.812693
16.34	-0.875857	-0.806786	-0.806826
16.35	-0.869451	-0.800837	-0.800878
16.36	-0.862957	-0.794808	-0.79485
16.37	-0.856376	-0.7887	-0.788742
16.38	-0.84971	-0.782513	-0.782555
16.39	-0.842957	-0.776247	-0.77629
16.4	-0.83612	-0.769904	-0.769948
16.41	-0.829198	-0.763484	-0.763529
16.42	-0.822192	-0.756988	-0.757033
16.43	-0.815104	-0.750416	-0.750461
16.44	-0.807934	-0.743769	-0.743815
16.45	-0.800682	-0.737047	-0.737094
16.46	-0.793349	-0.730252	-0.730299
16.47	-0.785936	-0.723384	-0.723431
16.48	-0.778444	-0.716443	-0.716491
16.49	-0.770873	-0.709431	-0.70948
16.5	-0.763224	-0.702348	-0.702397
16.51	-0.755498	-0.695195	-0.695244
16.52	-0.747696	-0.687972	-0.688022
16.53	-0.739819	-0.68068	-0.680731
16.54	-0.731866	-0.67332	-0.673371
16.55	-0.72384	-0.665893	-0.665945
16.56	-0.71574	-0.6584	-0.658452
16.57	-0.707568	-0.65084	-0.650893
16.58	-0.699325	-0.643216	-0.643268
16.59	-0.691011	-0.635527	-0.63558
16.6	-0.682626	-0.627774	-0.627828
16.61	-0.674173	-0.619959	-0.620013
16.62	-0.665652	-0.612082	-0.612136
16.63	-0.657063	-0.604143	-0.604198
16.64	-0.648407	-0.596144	-0.5962
16.65	-0.639686	-0.588086	-0.588142
16.66	-0.6309	-0.579969	-0.580025
16.67	-0.62205	-0.571793	-0.57185
16.68	-0.613136	-0.563561	-0.563618
16.69	-0.604161	-0.555272	-0.55533
16.7	-0.595124	-0.546928	-0.546986
16.71	-0.586027	-0.538529	-0.538587
16.72	-0.576871	-0.530076	-0.530135
16.73	-0.567655	-0.52157	-0.521629
16.74	-0.558383	-0.513012	-0.513072
16.75	-0.549053	-0.504402	-0.504463
16.76	-0.539667	-0.495743	-0.495803
16.77	-0.530227	-0.487033	-0.487094
16.78	-0.520733	-0.478275	-0.478337
16.79	-0.511185	-0.469469	-0.469531
16.8	-0.501586	-0.460616	-0.460679
16.81	-0.491935	-0.451718	-0.45178
16.82	-0.482234	-0.442773	-0.442836
16.83	-0.472484	-0.433785	-0.433848
16.84	-0.462686	-0.424753	-0.424817
16.85	-0.452841	-0.415679	-0.415743
16.86	-0.442949	-0.406563	-0.406628
16.87	-0.433012	-0.397407	-0.397471
16.88	-0.423031	-0.388211	-0.388276
16.89	-0.413006	-0.378976	-0.379041
16.9	-0.40294	-0.369703	-0.369768
16.91	-0.392831	-0.360393	-0.360459
16.92	-0.382683	-0.351047	-0.351113
16.93	-0.372495	-0.341666	-0.341732
16.94	-0.362269	-0.332251	-0.332317
16.95	-0.352006	-0.322802	-0.322869
16.96	-0.341706	-0.313322	-0.313389
16.97	-0.331372	-0.30381	-0.303877
16.98	-0.321003	-0.294267	-0.294335
16.99	-0.310601	-0.284696	-0.284763
17	-0.300167	-0.275095	-0.275163
17.01	-0.289702	-0.265467	-0.265536
17.02	-0.279206	-0.255813	-0.255882
17.03	-0.268682	-0.246133	-0.246202
17.04	-0.25813	-0.236429	-0.236498
17.05	-0.247551	-0.2267	-0.22677
17.06	-0.236947	-0.21695	-0.217019
17.07	-0.226317	-0.207177	-0.207247
17.08	-0.215664	-0.197384	-0.197453
17.09	-0.204988	-0.187571	-0.187641
17.1	-0.194291	-0.177739	-0.177809
17.11	-0.183573	-0.167889	-0.16796
17.12	-0.172835	-0.158023	-0.158094
17.13	-0.16208	-0.148141	-0.148212
17.14	-0.151307	-0.138244	-0.138315
17.15	-0.140518	-0.128333	-0.128404
17.16	-0.129713	-0.11841	-0.118481
17.17	-0.118895	-0.108474	-0.108545
17.18	-0.108064	-0.0985279	-0.0985991
17.19	-0.0972205	-0.0885718	-0.0886431
17.2	-0.0863665	-0.0786067	-0.0786782
17.21	-0.0755027	-0.0686339	-0.0687054
17.22	-0.0646303	-0.0586542	-0.0587258
17.23	-0.0537504	-0.0486686	-0.0487403
17.24	-0.042864	-0.0386781	-0.0387499
17.25	-0.0319723	-0.0286838	-0.0287556
17.26	-0.0210762	-0.0186866	-0.0187585
17.27	-0.010177	-0.00868753	-0.00875948
17.28	0.000724397	0.00131241	0.0012404
17.29	0.0116268	0.0113122	0.0112402
17.3	0.0225291	0.0213109	0.0212388
17.31	0.0334302	0.0313074	0.0312353
17.32	0.0443291	0.0413008	0.0412287
17.33	0.0552246	0.0512901	0.051218
17.34	0.0661157	0.0612742	0.0612021
17.35	0.0770013	0.0712523	0.0711802
17.36	0.0878803	0.0812232	0.0811511
17.37	0.0987516	0.0911859	0.0911139
17.38	0.109614	0.10114	0.101068
17.39	0.120467	0.111083	0.111011
17.4	0.131308	0.121016	0.120944
17.41	0.142138	0.130936	0.130864
17.42	0.152954	0.140843	0.140771
17.43	0.163757	0.150736	0.150664
17.44	0.174544	0.160614	0.160543
17.45	0.185314	0.170476	0.170405
17.46	0.196067	0.180321	0.18025
17.47	0.206802	0.190148	0.190077
17.48	0.217517	0.199956	0.199885
17.49	0.228211	0.209744	0.209673
17.5	0.238884	0.219511	0.21944
17.51	0.249534	0.229256	0.229185
17.52	0.260159	0.238978	0.238907
17.53	0.27076	0.248676	0.248606
17.54	0.281335	0.25835	0.258279
17.55	0.291883	0.267997	0.267927
17.56	0.302403	0.277618	0.277548
17.57	0.312893	0.287211	0.287141
17.58	0.323353	0.296775	0.296705
17.59	0.333782	0.306309	0.30624
17.6	0.344179	0.315813	0.315744
17.61	0.354542	0.325286	0.325216
17.62	0.364871	0.334725	0.334656
17.63	0.375164	0.344132	0.344063
17.64	0.385421	0.353504	0.353435
17.65	0.395641	0.36284	0.362772
17.66	0.405822	0.37214	0.372072
17.67	0.415963	0.381403	0.381335
17.68	0.426063	0.390628	0.390561
17.69	0.436123	0.399814	0.399747
17.7	0.446139	0.40896	0.408893
17.71	0.456112	0.418065	0.417998
17.72	0.46604	0.427128	0.427061
17.73	0.475923	0.436149	0.436082
17.74	0.485759	0.445125	0.445059
17.75	0.495547	0.454058	0.453992
17.76	0.505287	0.462945	0.462879
17.77	0.514977	0.471785	0.47172
17.78	0.524617	0.480579	0.480514
17.79	0.534206	0.489324	0.489259
17.8	0.543741	0.498021	0.497956
17.81	0.553224	0.506667	0.506603
17.82	0.562652	0.515263	0.5152
17.83	0.572025	0.523808	0.523744
17.84	0.581341	0.5323	0.532237
17.85	0.5906	0.540738	0.540676
17.86	0.599801	0.549123	0.549061
17.87	0.608943	0.557453	0.557391
17.88	0.618025	0.565727	0.565666
17.89	0.627047	0.573945	0.573884
17.9	0.636006	0.582105	0.582044
17.91	0.644903	0.590207	0.590147
17.92	0.653736	0.59825	0.59819
17.93	0.662504	0.606233	0.606173
17.94	0.671207	0.614155	0.614096
17.95	0.679844	0.622016	0.621958
17.96	0.688414	0.629815	0.629757
17.97	0.696916	0.637551	0.637493
17.98	0.705349	0.645223	0.645166
17.99	0.713712	0.652831	0.652774
18	0.722005	0.660373	0.660317
18.01	0.730227	0.667849	0.667793
18.02	0.738376	0.675259	0.675203
18.03	0.746452	0.682601	0.682546
18.04	0.754454	0.689874	0.68982
18.05	0.762382	0.697079	0.697025
18.06	0.770234	0.704214	0.704161
18.07	0.77801	0.711279	0.711226
18.08	0.785709	0.718272	0.71822
18.09	0.79333	0.725194	0.725142
18.1	0.800873	0.732043	0.731991
18.11	0.808336	0.738819	0.738768
18.12	0.81572	0.745521	0.74547
18.13	0.823022	0.752148	0.752098
18.14	0.830243	0.758701	0.758651
18.15	0.837381	0.765177	0.765128
18.16	0.844437	0.771577	0.771529
18.17	0.851408	0.777899	0.777852
18.18	0.858296	0.784144	0.784097
18.19	0.865098	0.790311	0.790264
18.2	0.871814	0.796398	0.796352
18.21	0.878444	0.802406	0.802361
18.22	0.884987	0.808334	0.808289
18.23	0.891441	0.814181	0.814136
18.24	0.897808	0.819946	0.819902
18.25	0.904085	0.825629	0.825586
18.26	0.910272	0.83123	0.831188
18.27	0.916369	0.836748	0.836706
18.28	0.922375	0.842182	0.842141
18.29	0.928289	0.847531	0.847491
18.3	0.934111	0.852796	0.852757
18.31	0.939841	0.857976	0.857937
18.32	0.945476	0.86307	0.863031
18.33	0.951018	0.868078	0.86804
18.34	0.956465	0.872998	0.872961
18.35	0.961818	0.877832	0.877795
18.36	0.967074	0.882578	0.882542
18.37	0.972235	0.887235	0.8872
18.38	0.977298	0.891804	0.891769
18.39	0.982265	0.896284	0.89625
18.4	0.987133	0.900673	0.90064
18.41	0.991904	0.904973	0.904941
18.42	0.996575	0.909183	0.909151
18.43	1.00115	0.913301	0.91327
18.44	1.00562	0.917328	0.917298
18.45	1.00999	0.921264	0.921234
18.46	1.01427	0.925107	0.925078
18.47	1.01844	0.928858	0.928829
18.48	1.02251	0.932516	0.932488
18.49	1.02647	0.93608	0.936053
18.5	1.03034	0.939551	0.939525
18.51	1.0341	0.942928	0.942903
18.52	1.03776	0.946211	0.946186
18.53	1.04132	0.949399	0.949375
18.54	1.04477	0.952492	0.952469
18.55	1.04812	0.95549	0.955468
18.56	1.05137	0.958393	0.958371
18.57	1.05451	0.961199	0.961178
18.58	1.05754	0.96391	0.963889
18.59	1.06047	0.966524	0.966504
18.6	1.06329	0.969041	0.969022
18.61	1.06601	0.971462	0.971443
18.62	1.06862	0.973785	0.973768
18.63	1.07112	0.976011	0.975994
18.64	1.07352	0.97814	0.978123
18.65	1.07581	0.98017	0.980155
18.66	1.07799	0.982103	0.982088
18.67	1.08007	0.983937	0.983923
18.68	1.08204	0.985673	0.98566
18.69	1.0839	0.98731	0.987298
18.7	1.08565	0.988849	0.988837
18.71	1.08729	0.990289	0.990278
18.72	1.08882	0.991629	0.991619
18.73	1.09025	0.992871	0.992862
18.74	1.09157	0.994013	0.994005
18.75	1.09277	0.995056	0.995048
18.76	1.09387	0.996	0.995993
18.77	1.09486	0.996843	0.996837
18.78	1.09574	0.997587	0.997582
18.79	1.09651	0.998232	0.998227
18.8	1.09717	0.998776	0.998772
18.81	1.09772	0.999221	0.999218
18.82	1.09816	0.999566	0.999563
18.83	1.0985	0.99981	0.999809
18.84	1.09872	0.999955	0.999954
18.85	1.09883	1	1
18.86	1.09883	0.999945	0.999945
18.87	1.09872	0.999789	0.999791
18.88	1.09851	0.999534	0.999537
18.89	1.09818	0.999179	0.999182
18.9	1.09774	0.998724	0.998728
18.91	1.09719	0.998169	0.998174
18.92	1.09654	0.997514	0.99752
18.93	1.09577	0.99676	0.996766
18.94	1.09489	0.995906	0.995913
18.95	1.09391	0.994952	0.99496
18.96	1.09281	0.993899	0.993907
18.97	1.09161	0.992746	0.992755
18.98	1.09029	0.991494	0.991504
18.99	1.08887	0.990143	0.990154
19	1.08734	0.988693	0.988705
19.01	1.0857	0.987144	0.987156
19.02	1.08395	0.985496	0.98551
19.03	1.08209	0.98375	0.983764
19.04	1.08012	0.981905	0.98192
19.05	1.07804	0.979962	0.979978
19.06	1.07586	0.977922	0.977938
19.07	1.07357	0.975783	0.9758
19.08	1.07117	0.973547	0.973565
19.09	1.06867	0.971213	0.971232
19.1	1.06605	0.968783	0.968802
19.11	1.06333	0.966255	0.966276
19.12	1.06051	0.963631	0.963652
19.13	1.05757	0.960911	0.960933
19.14	1.05454	0.958094	0.958117
19.15	1.05139	0.955182	0.955205
19.16	1.04814	0.952174	0.952198
19.17	1.04479	0.94907	0.949096
19.18	1.04133	0.945872	0.945898
19.19	1.03776	0.94258	0.942606
19.2	1.03409	0.939193	0.93922
19.21	1.03032	0.935712	0.93574
19.22	1.02644	0.932138	0.932167
19.23	1.02246	0.92847	0.9285
19.24	1.01838	0.92471	0.92474
19.25	1.0142	0.920857	0.920888
19.26	1.00991	0.916912	0.916944
19.27	1.00553	0.912875	0.912908
19.28	1.00104	0.908747	0.908781
19.29	0.99645	0.904528	0.904562
19.3	0.991762	0.900219	0.900254
19.31	0.986973	0.89582	0.895855
19.32	0.982086	0.891331	0.891367
19.33	0.9771	0.886753	0.88679
19.34	0.972015	0.882086	0.882124
19.35	0.966833	0.877331	0.87737
19.36	0.961554	0.872488	0.872528
19.37	0.956178	0.867558	0.867598
19.38	0.950706	0.862542	0.862582
19.39	0.945138	0.857439	0.85748
19.4	0.939475	0.85225	0.852292
19.41	0.933718	0.846976	0.847019
19.42	0.927866	0.841618	0.841661
19.43	0.921922	0.836175	0.836219
19.44	0.915884	0.830648	0.830694
19.45	0.909755	0.825039	0.825085
19.46	0.903533	0.819347	0.819394
19.47	0.897221	0.813573	0.81362
19.48	0.890819	0.807718	0.807766
19.49	0.884326	0.801782	0.80183
19.5	0.877745	0.795766	0.795815
19.51	0.871075	0.78967	0.78972
19.52	0.864318	0.783495	0.783546
19.53	0.857473	0.777242	0.777293
19.54	0.850542	0.770911	0.770963
19.55	0.843525	0.764504	0.764556
19.56	0.836423	0.758019	0.758072
19.57	0.829237	0.751459	0.751513
19.58	0.821967	0.744824	0.744878
19.59	0.814614	0.738114	0.738169
19.6	0.807179	0.73133	0.731386
19.61	0.799662	0.724474	0.72453
19.62	0.792065	0.717545	0.717601
19.63	0.784388	0.710544	0.710601
19.64	0.776632	0.703472	0.70353
19.65	0.768797	0.696329	0.696388
19.66	0.760884	0.689117	0.689177
19.67	0.752895	0.681837	0.681896
19.68	0.744829	0.674487	0.674548
19.69	0.736689	0.667071	0.667132
19.7	0.728474	0.659588	0.659649
19.71	0.720185	0.652039	0.652101
19.72	0.711823	0.644424	0.644487
19.73	0.703389	0.636745	0.636809
19.74	0.694884	0.629003	0.629067
19.75	0.686309	0.621198	0.621262
19.76	0.677664	0.61333	0.613395
19.77	0.668951	0.605401	0.605467
19.78	0.66017	0.597412	0.597478
19.79	0.651321	0.589363	0.589429
19.8	0.642407	0.581255	0.581322
19.81	0.633428	0.573089	0.573156
19.82	0.624385	0.564865	0.564933
19.83	0.615278	0.556585	0.556654
19.84	0.606109	0.548249	0.548319
19.85	0.596878	0.539859	0.539929
19.86	0.587587	0.531415	0.531485
19.87	0.578235	0.522917	0.522987
19.88	0.568826	0.514367	0.514438
19.89	0.559358	0.505766	0.505837
19.9	0.549833	0.497114	0.497186
19.91	0.540253	0.488412	0.488485
19.92	0.530618	0.479662	0.479735
19.93	0.520928	0.470863	0.470937
19.94	0.511186	0.462018	0.462092
19.95	0.501391	0.453126	0.4532
19.96	0.491545	0.444189	0.444264
19.97	0.481649	0.435208	0.435283
19.98	0.471704	0.426183	0.426258
19.99	0.461711	0.417115	0.417191
20	0.451671	0.408006	0.408082
20.01	0.441584	0.398856	0.398932
20.02	0.431452	0.389666	0.389743
20.03	0.421277	0.380437	0.380514
20.04	0.411058	0.37117	0.371248
20.05	0.400796	0.361866	0.361944
20.06	0.390494	0.352526	0.352604
20.07	0.380152	0.34315	0.343229
20.08	0.36977	0.33374	0.333819
20.09	0.359351	0.324297	0.324376
20.1	0.348895	0.314821	0.314901
20.11	0.338402	0.305314	0.305394
20.12	0.327875	0.295777	0.295857
20.13	0.317314	0.286209	0.28629
20.14	0.30672	0.276614	0.276694
20.15	0.296095	0.26699	0.267071
20.16	0.285439	0.25734	0.257421
20.17	0.274753	0.247664	0.247745
20.18	0.264038	0.237963	0.238045
20.19	0.253296	0.228239	0.22832
20.2	0.242528	0.218491	0.218573
20.21	0.231735	0.208722	0.208804
20.22	0.220917	0.198932	0.199015
20.23	0.210076	0.189122	0.189205
20.24	0.199213	0.179293	0.179376
20.25	0.188329	0.169446	0.16953
20.26	0.177424	0.159583	0.159666
20.27	0.166502	0.149703	0.149786
20.28	0.155561	0.139808	0.139892
20.29	0.144604	0.1299	0.129983
20.3	0.133631	0.119978	0.120062
20.31	0.122644	0.110044	0.110128
20.32	0.111643	0.1001	0.100184
20.33	0.10063	0.090145	0.0902294
20.34	0.089606	0.0801813	0.0802658
20.35	0.0785719	0.0702096	0.0702942
20.36	0.0675288	0.0602309	0.0603156
20.37	0.0564778	0.0502462	0.050331
20.38	0.0454201	0.0402564	0.0403413
20.39	0.0343568	0.0302627	0.0303476
20.4	0.0232889	0.0202659	0.0203508
20.41	0.0122176	0.010267	0.0103521
20.42	0.0011439	0.000267164	0.000352248
20.43	-0.00993098	-0.00973272	-0.0096476
20.44	-0.021006	-0.0197316	-0.0196465
20.45	-0.03208	-0.0297286	-0.0296434
20.46	-0.0431519	-0.0397225	-0.0396374
20.47	-0.0542206	-0.0497125	-0.0496274
20.48	-0.0652849	-0.0596976	-0.0596124
20.49	-0.0763439	-0.0696766	-0.0695915
20.5	-0.0873963	-0.0796487	-0.0795636
20.51	-0.0984411	-0.0896128	-0.0895277
20.52	-0.109477	-0.099568	-0.0994829
20.53	-0.120503	-0.109513	-0.109428
20.54	-0.131519	-0.119447	-0.119362
20.55	-0.142522	-0.12937	-0.129285
20.56	-0.153512	-0.139279	-0.139194
20.57	-0.164488	-0.149175	-0.14909
20.58	-0.175448	-0.159055	-0.15897
20.59	-0.186392	-0.16892	-0.168835
20.6	-0.197319	-0.178767	-0.178683
20.61	-0.208226	-0.188597	-0.188513
20.62	-0.219115	-0.198408	-0.198324
20.63	-0.229982	-0.208199	-0.208115
20.64	-0.240827	-0.21797	-0.217886
20.65	-0.25165	-0.227718	-0.227635
20.66	-0.262448	-0.237444	-0.23736
20.67	-0.273221	-0.247146	-0.247063
20.68	-0.283968	-0.256823	-0.25674
20.69	-0.294687	-0.266475	-0.266392
20.7	-0.305378	-0.2761	-0.276017
20.71	-0.31604	-0.285697	-0.285615
20.72	-0.326671	-0.295266	-0.295184
20.73	-0.337271	-0.304805	-0.304723
20.74	-0.347838	-0.314314	-0.314232
20.75	-0.358371	-0.323792	-0.32371
20.76	-0.368869	-0.333237	-0.333155
20.77	-0.379332	-0.342648	-0.342567
20.78	-0.389757	-0.352026	-0.351945
20.79	-0.400145	-0.361368	-0.361287
20.8	-0.410494	-0.370674	-0.370593
20.81	-0.420803	-0.379943	-0.379863
20.82	-0.43107	-0.389174	-0.389094
20.83	-0.441296	-0.398366	-0.398286
20.84	-0.451478	-0.407518	-0.407439
20.85	-0.461617	-0.41663	-0.416551
20.86	-0.47171	-0.425699	-0.425621
20.87	-0.481757	-0.434727	-0.434648
20.88	-0.491757	-0.44371	-0.443632
20.89	-0.501708	-0.45265	-0.452572
20.9	-0.511611	-0.461544	-0.461467
20.91	-0.521463	-0.470392	-0.470315
20.92	-0.531264	-0.479193	-0.479116
20.93	-0.541013	-0.487946	-0.48787
20.94	-0.550709	-0.49665	-0.496574
20.95	-0.560351	-0.505305	-0.505229
20.96	-0.569938	-0.513909	-0.513834
20.97	-0.579469	-0.522461	-0.522387
20.98	-0.588942	-0.530962	-0.530888
20.99	-0.598358	-0.539409	-0.539335
21	-0.607715	-0.547802	-0.547729
21.01	-0.617012	-0.556141	-0.556068
21.02	-0.626248	-0.564424	-0.564352
21.03	-0.635423	-0.572651	-0.572579
21.04	-0.644535	-0.58082	-0.580748
21.05	-0.653583	-0.588931	-0.58886
21.06	-0.662567	-0.596983	-0.596913
21.07	-0.671486	-0.604976	-0.604906
21.08	-0.680338	-0.612908	-0.612839
21.09	-0.689123	-0.620779	-0.62071
21.1	-0.69784	-0.628587	-0.628519
21.11	-0.706488	-0.636333	-0.636265
21.12	-0.715067	-0.644016	-0.643948
21.13	-0.723575	-0.651633	-0.651567
21.14	-0.732011	-0.659186	-0.65912
21.15	-0.740375	-0.666673	-0.666607
21.16	-0.748666	-0.674093	-0.674028
21.17	-0.756882	-0.681446	-0.681381
21.18	-0.765024	-0.68873	-0.688666
21.19	-0.77309	-0.695946	-0.695882
21.2	-0.78108	-0.703092	-0.703029
21.21	-0.788992	-0.710168	-0.710105
21.22	-0.796826	-0.717172	-0.717111
21.23	-0.804582	-0.724105	-0.724044
21.24	-0.812257	-0.730966	-0.730905
21.25	-0.819853	-0.737753	-0.737694
21.26	-0.827367	-0.744467	-0.744408
21.27	-0.834799	-0.751106	-0.751048
21.28	-0.842148	-0.757671	-0.757613
21.29	-0.849413	-0.764159	-0.764102
21.3	-0.856595	-0.770571	-0.770514
21.31	-0.863692	-0.776906	-0.77685
21.32	-0.870703	-0.783163	-0.783108
21.33	-0.877627	-0.789342	-0.789287
21.34	-0.884465	-0.795442	-0.795388
21.35	-0.891214	-0.801463	-0.801409
21.36	-0.897876	-0.807403	-0.80735
21.37	-0.904448	-0.813262	-0.813211
21.38	-0.91093	-0.819041	-0.818989
21.39	-0.917322	-0.824737	-0.824687
21.4	-0.923623	-0.830351	-0.830301
21.41	-0.929832	-0.835882	-0.835833
21.42	-0.935949	-0.841329	-0.841281
21.43	-0.941973	-0.846692	-0.846644
21.44	-0.947903	-0.85197	-0.851924
21.45	-0.953739	-0.857164	-0.857118
21.46	-0.95948	-0.862271	-0.862226
21.47	-0.965126	-0.867292	-0.867248
21.48	-0.970676	-0.872227	-0.872183
21.49	-0.976129	-0.877074	-0.877031
21.5	-0.981485	-0.881834	-0.881792
21.51	-0.986744	-0.886505	-0.886464
21.52	-0.991904	-0.891088	-0.891048
21.53	-0.996966	-0.895582	-0.895542
21.54	-1.00193	-0.899986	-0.899947
21.55	-1.00679	-0.9043	-0.904262
21.56	-1.01155	-0.908524	-0.908486
21.57	-1.01622	-0.912657	-0.91262
21.58	-1.02078	-0.916698	-0.916662
21.59	-1.02524	-0.920648	-0.920613
21.6	-1.02959	-0.924506	-0.924472
21.61	-1.03385	-0.928271	-0.928238
21.62	-1.038	-0.931944	-0.931911
21.63	-1.04205	-0.935523	-0.935492
21.64	-1.04599	-0.939009	-0.938978
21.65	-1.04983	-0.942401	-0.942371
21.66	-1.05357	-0.945699	-0.94567
21.67	-1.0572	-0.948902	-0.948873
21.68	-1.06073	-0.95201	-0.951983
21.69	-1.06415	-0.955023	-0.954996
21.7	-1.06746	-0.957941	-0.957915
21.71	-1.07067	-0.960762	-0.960737
21.72	-1.07377	-0.963488	-0.963464
21.73	-1.07676	-0.966117	-0.966094
21.74	-1.07965	-0.96865	-0.968628
21.75	-1.08242	-0.971086	-0.971064
21.76	-1.08509	-0.973425	-0.973404
21.77	-1.08766	-0.975666	-0.975646
21.78	-1.09011	-0.97781	-0.977791
21.79	-1.09246	-0.979856	-0.979838
21.8	-1.09469	-0.981804	-0.981787
21.81	-1.09682	-0.983654	-0.983637
21.82	-1.09884	-0.985405	-0.98539
21.83	-1.10074	-0.987058	-0.987044
21.84	-1.10254	-0.988612	-0.988599
21.85	-1.10423	-0.990068	-0.990055
21.86	-1.1058	-0.991424	-0.991412
21.87	-1.10727	-0.992681	-0.99267
21.88	-1.10863	-0.993839	-0.993829
21.89	-1.10987	-0.994898	-0.994889
21.9	-1.11101	-0.995857	-0.995849
21.91	-1.11203	-0.996717	-0.996709
21.92	-1.11294	-0.997476	-0.99747
21.93	-1.11375	-0.998137	-0.998131
21.94	-1.11444	-0.998697	-0.998692
21.95	-1.11501	-0.999157	-0.999154
21.96	-1.11548	-0.999518	-0.999515
21.97	-1.11584	-0.999778	-0.999776
21.98	-1.11608	-0.999939	-0.999938
21.99	-1.11621	-0.999999	-0.999999
22	-1.11624	-0.99996	-0.999961
22.01	-1.11614	-0.999821	-0.999822
22.02	-1.11594	-0.999581	-0.999584
22.03	-1.11563	-0.999242	-0.999245
22.04	-1.1152	-0.998803	-0.998807
22.05	-1.11467	-0.998263	-0.998269
22.06	-1.11402	-0.997624	-0.997631
22.07	-1.11326	-0.996886	-0.996893
22.08	-1.11239	-0.996047	-0.996055
22.09	-1.1114	-0.995109	-0.995118
22.1	-1.11031	-0.994072	-0.994082
22.11	-1.1091	-0.992935	-0.992945
22.12	-1.10779	-0.991698	-0.99171
22.13	-1.10636	-0.990363	-0.990376
22.14	-1.10482	-0.988928	-0.988942
22.15	-1.10317	-0.987395	-0.98741
22.16	-1.10142	-0.985763	-0.985778
22.17	-1.09955	-0.984032	-0.984049
22.18	-1.09757	-0.982203	-0.982221
22.19	-1.09548	-0.980276	-0.980294
22.2	-1.09328	-0.978251	-0.97827
22.21	-1.09097	-0.976127	-0.976147
22.22	-1.08855	-0.973907	-0.973928
22.23	-1.08602	-0.971588	-0.97161
22.24	-1.08339	-0.969173	-0.969196
22.25	-1.08064	-0.966661	-0.966685
22.26	-1.07779	-0.964052	-0.964077
22.27	-1.07483	-0.961347	-0.961372
22.28	-1.07176	-0.958545	-0.958572
22.29	-1.06859	-0.955648	-0.955675
22.3	-1.0653	-0.952655	-0.952683
22.31	-1.06191	-0.949567	-0.949596
22.32	-1.05842	-0.946384	-0.946414
22.33	-1.05481	-0.943106	-0.943137
22.34	-1.0511	-0.939734	-0.939766
22.35	-1.04729	-0.936268	-0.936301
22.36	-1.04337	-0.932708	-0.932742
22.37	-1.03935	-0.929056	-0.92909
22.38	-1.03522	-0.92531	-0.925345
22.39	-1.03098	-0.921471	-0.921508
22.4	-1.02665	-0.917541	-0.917578
22.41	-1.02221	-0.913519	-0.913557
22.42	-1.01767	-0.909405	-0.909444
22.43	-1.01302	-0.905201	-0.90524
22.44	-1.00828	-0.900906	-0.900946
22.45	-1.00343	-0.89652	-0.896562
22.46	-0.998484	-0.892046	-0.892088
