Time	Simple_Euler_X	Modified_Euler_X	Analytical_X	Simple_Energy	Modified_Energy
90.09	-0.822235	-0.52693	-0.526611	1.23085	0.499991
90.1	-0.835598	-0.535403	-0.535086	1.23098	0.499991
90.11	-0.848878	-0.543822	-0.543507	1.2311	0.499991
90.12	-0.862075	-0.552187	-0.551874	1.23122	0.499991
90.13	-0.875188	-0.560496	-0.560185	1.23135	0.499991
90.14	-0.888213	-0.56875	-0.568441	1.23147	0.499992
90.15	-0.901152	-0.576946	-0.576639	1.23159	0.499992
90.16	-0.914001	-0.585085	-0.58478	1.23172	0.499992
90.17	-0.926761	-0.593166	-0.592863	1.23184	0.499992
90.18	-0.939429	-0.601187	-0.600886	1.23196	0.499992
90.19	-0.952004	-0.609147	-0.608849	1.23208	0.499992
90.2	-0.964486	-0.617047	-0.616752	1.23221	0.499992
90.21	-0.976872	-0.624886	-0.624592	1.23233	0.499992
90.22	-0.989162	-0.632662	-0.63237	1.23245	0.499993
90.23	-1.00135	-0.640374	-0.640085	1.23258	0.499993
90.24	-1.01345	-0.648023	-0.647736	1.2327	0.499993
90.25	-1.02544	-0.655606	-0.655322	1.23282	0.499993
90.26	-1.03733	-0.663125	-0.662843	1.23295	0.499993
90.27	-1.04912	-0.670576	-0.670297	1.23307	0.499993
90.28	-1.06081	-0.677961	-0.677685	1.23319	0.499993
90.29	-1.07239	-0.685278	-0.685004	1.23332	0.499993
90.3	-1.08386	-0.692527	-0.692255	1.23344	0.499993
90.31	-1.09523	-0.699706	-0.699437	1.23356	0.499994
90.32	-1.10649	-0.706815	-0.706549	1.23369	0.499994
90.33	-1.11764	-0.713854	-0.71359	1.23381	0.499994
90.34	-1.12867	-0.720821	-0.72056	1.23393	0.499994
90.35	-1.1396	-0.727716	-0.727458	1.23406	0.499994
90.36	-1.15042	-0.734538	-0.734283	1.23418	0.499994
90.37	-1.16112	-0.741287	-0.741034	1.2343	0.499994
90.38	-1.1717	-0.747962	-0.747712	1.23443	0.499994
90.39	-1.18217	-0.754562	-0.754315	1.23455	0.499995
90.4	-1.19252	-0.761086	-0.760842	1.23467	0.499995
90.41	-1.20275	-0.767535	-0.767293	1.2348	0.499995
90.42	-1.21287	-0.773906	-0.773668	1.23492	0.499995
90.43	-1.22286	-0.7802	-0.779965	1.23505	0.499995
90.44	-1.23274	-0.786417	-0.786184	1.23517	0.499995
90.45	-1.24249	-0.792554	-0.792324	1.23529	0.499995
90.46	-1.25211	-0.798613	-0.798386	1.23542	0.499995
90.47	-1.26162	-0.804591	-0.804367	1.23554	0.499996
90.48	-1.27099	-0.810489	-0.810268	1.23566	0.499996
90.49	-1.28025	-0.816306	-0.816088	1.23579	0.499996
90.5	-1.28937	-0.822041	-0.821826	1.23591	0.499996
90.51	-1.29837	-0.827694	-0.827483	1.23603	0.499996
90.52	-1.30723	-0.833265	-0.833056	1.23616	0.499996
90.53	-1.31597	-0.838752	-0.838546	1.23628	0.499996
90.54	-1.32458	-0.844155	-0.843952	1.2364	0.499996
90.55	-1.33305	-0.849474	-0.849274	1.23653	0.499997
90.56	-1.3414	-0.854707	-0.854511	1.23665	0.499997
90.57	-1.34961	-0.859856	-0.859663	1.23678	0.499997
90.58	-1.35768	-0.864918	-0.864728	1.2369	0.499997
90.59	-1.36562	-0.869894	-0.869707	1.23702	0.499997
90.6	-1.37343	-0.874783	-0.8746	1.23715	0.499997
90.61	-1.38109	-0.879584	-0.879404	1.23727	0.499997
90.62	-1.38862	-0.884297	-0.884121	1.23739	0.499997
90.63	-1.39602	-0.888922	-0.888749	1.23752	0.499997
90.64	-1.40327	-0.893458	-0.893289	1.23764	0.499997
90.65	-1.41039	-0.897905	-0.897739	1.23777	0.499998
90.66	-1.41736	-0.902262	-0.902099	1.23789	0.499998
90.67	-1.42419	-0.906529	-0.906369	1.23801	0.499998
90.68	-1.43088	-0.910705	-0.910549	1.23814	0.499998
90.69	-1.43743	-0.91479	-0.914637	1.23826	0.499998
90.7	-1.44384	-0.918783	-0.918634	1.23838	0.499998
90.71	-1.4501	-0.922685	-0.922539	1.23851	0.499998
90.72	-1.45622	-0.926494	-0.926352	1.23863	0.499998
90.73	-1.46219	-0.930211	-0.930072	1.23876	0.499998
90.74	-1.46802	-0.933835	-0.933699	1.23888	0.499998
90.75	-1.4737	-0.937365	-0.937233	1.239	0.499998
90.76	-1.47923	-0.940802	-0.940673	1.23913	0.499999
90.77	-1.48462	-0.944144	-0.944019	1.23925	0.499999
90.78	-1.48985	-0.947392	-0.947271	1.23938	0.499999
90.79	-1.49494	-0.950546	-0.950428	1.2395	0.499999
90.8	-1.49989	-0.953604	-0.95349	1.23962	0.499999
90.81	-1.50468	-0.956567	-0.956456	1.23975	0.499999
90.82	-1.50932	-0.959434	-0.959327	1.23987	0.499999
90.83	-1.51381	-0.962205	-0.962102	1.24	0.499999
90.84	-1.51815	-0.96488	-0.964781	1.24012	0.499999
90.85	-1.52234	-0.967459	-0.967363	1.24024	0.499999
90.86	-1.52638	-0.969941	-0.969849	1.24037	0.499999
90.87	-1.53026	-0.972326	-0.972237	1.24049	0.499999
90.88	-1.53399	-0.974613	-0.974529	1.24062	0.499999
90.89	-1.53757	-0.976804	-0.976722	1.24074	0.499999
90.9	-1.541	-0.978896	-0.978819	1.24086	0.499999
90.91	-1.54427	-0.980891	-0.980817	1.24099	0.5
90.92	-1.54739	-0.982787	-0.982717	1.24111	0.5
90.93	-1.55035	-0.984586	-0.984519	1.24124	0.5
90.94	-1.55316	-0.986285	-0.986223	1.24136	0.5
90.95	-1.55581	-0.987886	-0.987828	1.24148	0.5
90.96	-1.55831	-0.989389	-0.989334	1.24161	0.5
90.97	-1.56065	-0.990792	-0.990741	1.24173	0.5
90.98	-1.56284	-0.992097	-0.992049	1.24186	0.5
90.99	-1.56487	-0.993302	-0.993258	1.24198	0.5
91	-1.56675	-0.994408	-0.994367	1.2421	0.5
91.01	-1.56846	-0.995414	-0.995378	1.24223	0.5
91.02	-1.57003	-0.996321	-0.996288	1.24235	0.5
91.03	-1.57143	-0.997128	-0.997099	1.24248	0.5
91.04	-1.57268	-0.997835	-0.99781	1.2426	0.5
91.05	-1.57377	-0.998443	-0.998422	1.24273	0.5
91.06	-1.5747	-0.998951	-0.998934	1.24285	0.5
91.07	-1.57548	-0.999359	-0.999345	1.24297	0.5
91.08	-1.57609	-0.999667	-0.999657	1.2431	0.5
91.09	-1.57656	-0.999875	-0.999869	1.24322	0.5
91.1	-1.57686	-0.999983	-0.999981	1.24335	0.5
91.11	-1.577	-0.999991	-0.999993	1.24347	0.5
91.12	-1.57699	-0.999899	-0.999905	1.2436	0.5
91.13	-1.57682	-0.999707	-0.999716	1.24372	0.5
91.14	-1.57649	-0.999415	-0.999428	1.24384	0.5
91.15	-1.57601	-0.999024	-0.99904	1.24397	0.5
91.16	-1.57537	-0.998532	-0.998552	1.24409	0.5
91.17	-1.57457	-0.99794	-0.997965	1.24422	0.5
91.18	-1.57361	-0.997249	-0.997277	1.24434	0.5
91.19	-1.57249	-0.996458	-0.99649	1.24447	0.5
91.2	-1.57122	-0.995567	-0.995603	1.24459	0.5
91.21	-1.56979	-0.994577	-0.994616	1.24472	0.5
91.22	-1.5682	-0.993487	-0.99353	1.24484	0.5
91.23	-1.56646	-0.992298	-0.992345	1.24496	0.5
91.24	-1.56456	-0.99101	-0.99106	1.24509	0.5
91.25	-1.5625	-0.989622	-0.989677	1.24521	0.5
91.26	-1.56028	-0.988136	-0.988194	1.24534	0.5
91.27	-1.55791	-0.986551	-0.986613	1.24546	0.5
91.28	-1.55539	-0.984867	-0.984933	1.24559	0.5
91.29	-1.5527	-0.983084	-0.983154	1.24571	0.5
91.3	-1.54987	-0.981204	-0.981277	1.24584	0.5
91.31	-1.54687	-0.979225	-0.979302	1.24596	0.499999
91.32	-1.54373	-0.977148	-0.977229	1.24609	0.499999
91.33	-1.54042	-0.974974	-0.975058	1.24621	0.499999
91.34	-1.53697	-0.972702	-0.97279	1.24633	0.499999
91.35	-1.53335	-0.970333	-0.970425	1.24646	0.499999
91.36	-1.52959	-0.967866	-0.967962	1.24658	0.499999
91.37	-1.52567	-0.965303	-0.965403	1.24671	0.499999
91.38	-1.5216	-0.962644	-0.962747	1.24683	0.499999
91.39	-1.51738	-0.959888	-0.959995	1.24696	0.499999
91.4	-1.513	-0.957036	-0.957147	1.24708	0.499999
91.41	-1.50847	-0.954089	-0.954203	1.24721	0.499999
91.42	-1.50379	-0.951046	-0.951163	1.24733	0.499999
91.43	-1.49896	-0.947908	-0.948029	1.24746	0.499999
91.44	-1.49398	-0.944675	-0.9448	1.24758	0.499999
91.45	-1.48885	-0.941348	-0.941476	1.24771	0.499999
91.46	-1.48358	-0.937926	-0.938058	1.24783	0.499998
91.47	-1.47815	-0.934411	-0.934547	1.24796	0.499998
91.48	-1.47257	-0.930802	-0.930942	1.24808	0.499998
91.49	-1.46685	-0.927101	-0.927244	1.24821	0.499998
91.5	-1.46097	-0.923306	-0.923453	1.24833	0.499998
91.51	-1.45496	-0.91942	-0.919569	1.24846	0.499998
91.52	-1.44879	-0.915441	-0.915594	1.24858	0.499998
91.53	-1.44248	-0.911371	-0.911527	1.24871	0.499998
91.54	-1.43603	-0.907209	-0.90737	1.24883	0.499998
91.55	-1.42943	-0.902957	-0.903121	1.24895	0.499998
91.56	-1.42268	-0.898615	-0.898782	1.24908	0.499998
91.57	-1.4158	-0.894182	-0.894353	1.2492	0.499997
91.58	-1.40877	-0.889661	-0.889835	1.24933	0.499997
91.59	-1.4016	-0.88505	-0.885228	1.24945	0.499997
91.6	-1.39429	-0.880351	-0.880532	1.24958	0.499997
91.61	-1.38684	-0.875564	-0.875748	1.2497	0.499997
91.62	-1.37925	-0.870689	-0.870877	1.24983	0.499997
91.63	-1.37152	-0.865727	-0.865918	1.24995	0.499997
91.64	-1.36365	-0.860679	-0.860873	1.25008	0.499997
91.65	-1.35565	-0.855544	-0.855742	1.2502	0.499997
91.66	-1.34751	-0.850324	-0.850525	1.25033	0.499997
91.67	-1.33923	-0.845019	-0.845224	1.25045	0.499996
91.68	-1.33082	-0.83963	-0.839837	1.25058	0.499996
91.69	-1.32228	-0.834156	-0.834367	1.2507	0.499996
91.7	-1.3136	-0.828599	-0.828813	1.25083	0.499996
91.71	-1.30479	-0.82296	-0.823177	1.25095	0.499996
91.72	-1.29585	-0.817238	-0.817458	1.25108	0.499996
91.73	-1.28678	-0.811434	-0.811657	1.2512	0.499996
91.74	-1.27758	-0.805549	-0.805775	1.25133	0.499996
91.75	-1.26825	-0.799583	-0.799813	1.25146	0.499995
91.76	-1.25879	-0.793538	-0.79377	1.25158	0.499995
91.77	-1.24921	-0.787413	-0.787649	1.25171	0.499995
91.78	-1.2395	-0.781209	-0.781448	1.25183	0.499995
91.79	-1.22966	-0.774928	-0.775169	1.25196	0.499995
91.8	-1.2197	-0.768569	-0.768813	1.25208	0.499995
91.81	-1.20962	-0.762133	-0.76238	1.25221	0.499995
91.82	-1.19942	-0.75562	-0.755871	1.25233	0.499995
91.83	-1.18909	-0.749033	-0.749286	1.25246	0.499995
91.84	-1.17865	-0.74237	-0.742626	1.25258	0.499994
91.85	-1.16808	-0.735633	-0.735892	1.25271	0.499994
91.86	-1.1574	-0.728822	-0.729084	1.25283	0.499994
91.87	-1.1466	-0.721939	-0.722204	1.25296	0.499994
91.88	-1.13569	-0.714983	-0.715251	1.25308	0.499994
91.89	-1.12466	-0.707956	-0.708227	1.25321	0.499994
91.9	-1.11352	-0.700859	-0.701132	1.25333	0.499994
91.91	-1.10226	-0.693691	-0.693966	1.25346	0.499994
91.92	-1.0909	-0.686453	-0.686732	1.25358	0.499993
91.93	-1.07942	-0.679147	-0.679428	1.25371	0.499993
91.94	-1.06783	-0.671773	-0.672057	1.25383	0.499993
91.95	-1.05614	-0.664332	-0.664619	1.25396	0.499993
91.96	-1.04434	-0.656825	-0.657114	1.25409	0.499993
91.97	-1.03243	-0.649252	-0.649543	1.25421	0.499993
91.98	-1.02042	-0.641614	-0.641907	1.25434	0.499993
91.99	-1.00831	-0.633911	-0.634208	1.25446	0.499993
92	-0.996093	-0.626146	-0.626444	1.25459	0.499992
92.01	-0.983777	-0.618317	-0.618619	1.25471	0.499992
92.02	-0.97136	-0.610427	-0.610731	1.25484	0.499992
92.03	-0.958846	-0.602476	-0.602782	1.25496	0.499992
92.04	-0.946234	-0.594465	-0.594773	1.25509	0.499992
92.05	-0.933527	-0.586394	-0.586704	1.25521	0.499992
92.06	-0.920724	-0.578264	-0.578577	1.25534	0.499992
92.07	-0.907829	-0.570077	-0.570392	1.25547	0.499992
92.08	-0.894841	-0.561833	-0.56215	1.25559	0.499991
92.09	-0.881763	-0.553532	-0.553852	1.25572	0.499991
92.1	-0.868595	-0.545176	-0.545498	1.25584	0.499991
92.11	-0.855339	-0.536766	-0.53709	1.25597	0.499991
92.12	-0.841996	-0.528302	-0.528628	1.25609	0.499991
92.13	-0.828568	-0.519785	-0.520113	1.25622	0.499991
92.14	-0.815055	-0.511216	-0.511546	1.25635	0.499991
92.15	-0.801459	-0.502596	-0.502928	1.25647	0.499991
92.16	-0.787782	-0.493926	-0.49426	1.2566	0.499991
92.17	-0.774025	-0.485206	-0.485542	1.25672	0.49999
92.18	-0.760189	-0.476438	-0.476776	1.25685	0.49999
92.19	-0.746276	-0.467622	-0.467962	1.25697	0.49999
92.2	-0.732287	-0.45876	-0.459101	1.2571	0.49999
92.21	-0.718223	-0.449852	-0.450195	1.25722	0.49999
92.22	-0.704086	-0.440898	-0.441243	1.25735	0.49999
92.23	-0.689877	-0.431901	-0.432247	1.25748	0.49999
92.24	-0.675597	-0.42286	-0.423208	1.2576	0.49999
92.25	-0.661249	-0.413777	-0.414127	1.25773	0.49999
92.26	-0.646833	-0.404653	-0.405004	1.25785	0.49999
92.27	-0.632351	-0.395488	-0.395841	1.25798	0.499989
92.28	-0.617804	-0.386283	-0.386638	1.25811	0.499989
92.29	-0.603194	-0.37704	-0.377396	1.25823	0.499989
92.3	-0.588522	-0.36776	-0.368117	1.25836	0.499989
92.31	-0.57379	-0.358442	-0.358801	1.25848	0.499989
92.32	-0.558999	-0.349089	-0.349449	1.25861	0.499989
92.33	-0.54415	-0.339701	-0.340062	1.25873	0.499989
92.34	-0.529246	-0.330278	-0.330642	1.25886	0.499989
92.35	-0.514288	-0.320823	-0.321188	1.25899	0.499989
92.36	-0.499276	-0.311336	-0.311702	1.25911	0.499989
92.37	-0.484213	-0.301817	-0.302184	1.25924	0.499989
92.38	-0.4691	-0.292269	-0.292637	1.25936	0.499989
92.39	-0.453939	-0.282691	-0.28306	1.25949	0.499988
92.4	-0.43873	-0.273085	-0.273455	1.25962	0.499988
92.41	-0.423477	-0.263451	-0.263823	1.25974	0.499988
92.42	-0.408179	-0.253792	-0.254164	1.25987	0.499988
92.43	-0.392839	-0.244106	-0.24448	1.25999	0.499988
92.44	-0.377458	-0.234397	-0.234771	1.26012	0.499988
92.45	-0.362038	-0.224664	-0.225039	1.26025	0.499988
92.46	-0.346581	-0.214908	-0.215285	1.26037	0.499988
92.47	-0.331087	-0.205131	-0.205509	1.2605	0.499988
92.48	-0.315558	-0.195334	-0.195712	1.26062	0.499988
92.49	-0.299996	-0.185517	-0.185896	1.26075	0.499988
92.5	-0.284403	-0.175681	-0.176061	1.26088	0.499988
92.51	-0.26878	-0.165828	-0.166208	1.261	0.499988
92.52	-0.253128	-0.155959	-0.156339	1.26113	0.499988
92.53	-0.23745	-0.146073	-0.146455	1.26125	0.499988
92.54	-0.221746	-0.136173	-0.136555	1.26138	0.499988
92.55	-0.206018	-0.12626	-0.126642	1.26151	0.499988
92.56	-0.190268	-0.116334	-0.116717	1.26163	0.499988
92.57	-0.174498	-0.106396	-0.106779	1.26176	0.499988
92.58	-0.158708	-0.0964474	-0.0968313	1.26188	0.499988
92.59	-0.142901	-0.0864893	-0.0868736	1.26201	0.499988
92.6	-0.127079	-0.0765226	-0.0769073	1.26214	0.499988
92.61	-0.111242	-0.0665482	-0.0669332	1.26226	0.499988
92.62	-0.0953918	-0.0565671	-0.0569524	1.26239	0.499988
92.63	-0.0795309	-0.0465805	-0.046966	1.26252	0.499988
92.64	-0.0636605	-0.0365891	-0.0369749	1.26264	0.499988
92.65	-0.0477821	-0.0265941	-0.02698	1.26277	0.499988
92.66	-0.0318974	-0.0165964	-0.0169825	1.26289	0.499988
92.67	-0.0160078	-0.0065971	-0.00698322	1.26302	0.499988
92.68	-0.000115121	0.00340288	0.00301671	1.26315	0.499988
92.69	0.0157792	0.0134025	0.0130164	1.26327	0.499988
92.7	0.0316735	0.0234008	0.0230147	1.2634	0.499988
92.71	0.0475663	0.0333968	0.0330107	1.26353	0.499988
92.72	0.0634559	0.0433894	0.0430035	1.26365	0.499988
92.73	0.0793407	0.0533777	0.0529919	1.26378	0.499988
92.74	0.0952192	0.0633607	0.062975	1.26391	0.499988
92.75	0.11109	0.0733373	0.0729519	1.26403	0.499988
92.76	0.126951	0.0833066	0.0829214	1.26416	0.499988
92.77	0.142801	0.0932675	0.0928826	1.26428	0.499988
92.78	0.158638	0.103219	0.102835	1.26441	0.499988
92.79	0.174461	0.11316	0.112776	1.26454	0.499988
92.8	0.190268	0.12309	0.122707	1.26466	0.499988
92.81	0.206058	0.133008	0.132625	1.26479	0.499988
92.82	0.221828	0.142912	0.14253	1.26492	0.499988
92.83	0.237578	0.152803	0.15242	1.26504	0.499988
92.84	0.253306	0.162677	0.162296	1.26517	0.499988
92.85	0.26901	0.172536	0.172155	1.2653	0.499988
92.86	0.284689	0.182377	0.181997	1.26542	0.499988
92.87	0.300341	0.1922	0.19182	1.26555	0.499988
92.88	0.315964	0.202004	0.201625	1.26568	0.499988
92.89	0.331557	0.211788	0.211409	1.2658	0.499988
92.9	0.347119	0.22155	0.221173	1.26593	0.499988
92.91	0.362648	0.23129	0.230914	1.26606	0.499988
92.92	0.378142	0.241008	0.240632	1.26618	0.499988
92.93	0.393599	0.250701	0.250326	1.26631	0.499988
92.94	0.409019	0.260369	0.259995	1.26644	0.499988
92.95	0.424399	0.270011	0.269638	1.26656	0.499988
92.96	0.439739	0.279626	0.279254	1.26669	0.499988
92.97	0.455036	0.289213	0.288842	1.26682	0.499989
92.98	0.470289	0.298771	0.298401	1.26694	0.499989
92.99	0.485497	0.308299	0.30793	1.26707	0.499989
93	0.500657	0.317796	0.317429	1.2672	0.499989
93.01	0.515769	0.327262	0.326895	1.26732	0.499989
93.02	0.530831	0.336695	0.33633	1.26745	0.499989
93.03	0.545842	0.346094	0.34573	1.26758	0.499989
93.04	0.560799	0.355458	0.355096	1.2677	0.499989
93.05	0.575702	0.364787	0.364426	1.26783	0.499989
93.06	0.590548	0.37408	0.37372	1.26796	0.499989
93.07	0.605337	0.383335	0.382977	1.26808	0.499989
93.08	0.620067	0.392552	0.392195	1.26821	0.499989
93.09	0.634737	0.401729	0.401374	1.26834	0.49999
93.1	0.649344	0.410867	0.410513	1.26846	0.49999
93.11	0.663888	0.419963	0.419611	1.26859	0.49999
93.12	0.678367	0.429017	0.428667	1.26872	0.49999
93.13	0.69278	0.438029	0.43768	1.26884	0.49999
93.14	0.707125	0.446996	0.446649	1.26897	0.49999
93.15	0.7214	0.455919	0.455574	1.2691	0.49999
93.16	0.735605	0.464797	0.464453	1.26922	0.49999
93.17	0.749738	0.473627	0.473285	1.26935	0.49999
93.18	0.763797	0.482411	0.482071	1.26948	0.49999
93.19	0.777781	0.491146	0.490808	1.26961	0.499991
93.2	0.791689	0.499832	0.499496	1.26973	0.499991
93.21	0.805519	0.508468	0.508134	1.26986	0.499991
93.22	0.81927	0.517054	0.516721	1.26999	0.499991
93.23	0.83294	0.525587	0.525257	1.27011	0.499991
93.24	0.846529	0.534068	0.53374	1.27024	0.499991
93.25	0.860034	0.542496	0.542169	1.27037	0.499991
93.26	0.873454	0.550869	0.550545	1.27049	0.499991
93.27	0.886789	0.559187	0.558865	1.27062	0.499991
93.28	0.900036	0.56745	0.56713	1.27075	0.499992
93.29	0.913194	0.575655	0.575337	1.27088	0.499992
93.3	0.926262	0.583803	0.583488	1.271	0.499992
93.31	0.939239	0.591893	0.59158	1.27113	0.499992
93.32	0.952124	0.599924	0.599612	1.27126	0.499992
93.33	0.964914	0.607894	0.607585	1.27138	0.499992
93.34	0.97761	0.615804	0.615497	1.27151	0.499992
93.35	0.990209	0.623652	0.623348	1.27164	0.499992
93.36	1.00271	0.631438	0.631136	1.27177	0.499992
93.37	1.01511	0.63916	0.638861	1.27189	0.499993
93.38	1.02741	0.646819	0.646522	1.27202	0.499993
93.39	1.03961	0.654413	0.654119	1.27215	0.499993
93.4	1.05171	0.661941	0.66165	1.27227	0.499993
93.41	1.0637	0.669404	0.669115	1.2724	0.499993
93.42	1.07559	0.676799	0.676513	1.27253	0.499993
93.43	1.08738	0.684127	0.683843	1.27266	0.499993
93.44	1.09905	0.691386	0.691105	1.27278	0.499993
93.45	1.11062	0.698576	0.698298	1.27291	0.499994
93.46	1.12207	0.705697	0.705421	1.27304	0.499994
93.47	1.13342	0.712747	0.712473	1.27317	0.499994
93.48	1.14465	0.719725	0.719455	1.27329	0.499994
93.49	1.15577	0.726632	0.726364	1.27342	0.499994
93.5	1.16677	0.733465	0.733201	1.27355	0.499994
93.51	1.17766	0.740226	0.739964	1.27367	0.499994
93.52	1.18843	0.746912	0.746653	1.2738	0.499994
93.53	1.19909	0.753524	0.753268	1.27393	0.499995
93.54	1.20962	0.760061	0.759807	1.27406	0.499995
93.55	1.22004	0.766521	0.766271	1.27418	0.499995
93.56	1.23034	0.772905	0.772657	1.27431	0.499995
93.57	1.24051	0.779211	0.778967	1.27444	0.499995
93.58	1.25056	0.78544	0.785199	1.27457	0.499995
93.59	1.26048	0.79159	0.791352	1.27469	0.499995
93.6	1.27029	0.797661	0.797426	1.27482	0.499995
93.61	1.27996	0.803652	0.80342	1.27495	0.499996
93.62	1.28951	0.809563	0.809334	1.27508	0.499996
93.63	1.29893	0.815392	0.815167	1.2752	0.499996
93.64	1.30822	0.821141	0.820918	1.27533	0.499996
93.65	1.31738	0.826807	0.826587	1.27546	0.499996
93.66	1.32641	0.83239	0.832174	1.27559	0.499996
93.67	1.33531	0.837891	0.837677	1.27571	0.499996
93.68	1.34407	0.843307	0.843097	1.27584	0.499996
93.69	1.35271	0.848639	0.848432	1.27597	0.499997
93.7	1.3612	0.853886	0.853683	1.2761	0.499997
93.71	1.36957	0.859048	0.858848	1.27622	0.499997
93.72	1.37779	0.864124	0.863927	1.27635	0.499997
93.73	1.38588	0.869114	0.86892	1.27648	0.499997
93.74	1.39383	0.874016	0.873826	1.27661	0.499997
93.75	1.40165	0.878831	0.878645	1.27673	0.499997
93.76	1.40932	0.883559	0.883376	1.27686	0.499997
93.77	1.41685	0.888198	0.888018	1.27699	0.499997
93.78	1.42425	0.892748	0.892572	1.27712	0.499997
93.79	1.4315	0.897209	0.897036	1.27725	0.499998
93.8	1.43861	0.90158	0.901411	1.27737	0.499998
93.81	1.44557	0.905861	0.905695	1.2775	0.499998
93.82	1.45239	0.910051	0.909889	1.27763	0.499998
93.83	1.45907	0.914151	0.913992	1.27776	0.499998
93.84	1.4656	0.918159	0.918004	1.27788	0.499998
93.85	1.47199	0.922075	0.921923	1.27801	0.499998
93.86	1.47823	0.925899	0.925751	1.27814	0.499998
93.87	1.48432	0.92963	0.929486	1.27827	0.499998
93.88	1.49026	0.933269	0.933128	1.2784	0.499998
93.89	1.49606	0.936814	0.936677	1.27852	0.499998
93.9	1.50171	0.940265	0.940132	1.27865	0.499999
93.91	1.5072	0.943622	0.943493	1.27878	0.499999
93.92	1.51255	0.946885	0.94676	1.27891	0.499999
93.93	1.51775	0.950054	0.949932	1.27903	0.499999
93.94	1.52279	0.953127	0.953009	1.27916	0.499999
93.95	1.52768	0.956105	0.95599	1.27929	0.499999
93.96	1.53242	0.958987	0.958876	1.27942	0.499999
93.97	1.53701	0.961774	0.961667	1.27955	0.499999
93.98	1.54145	0.964464	0.964361	1.27967	0.499999
93.99	1.54573	0.967058	0.966958	1.2798	0.499999
94	1.54986	0.969555	0.969459	1.27993	0.499999
94.01	1.55383	0.971956	0.971863	1.28006	0.499999
94.02	1.55765	0.974259	0.97417	1.28019	0.499999
94.03	1.56131	0.976464	0.97638	1.28031	0.499999
94.04	1.56481	0.978572	0.978491	1.28044	0.499999
94.05	1.56816	0.980582	0.980505	1.28057	0.5
94.06	1.57136	0.982494	0.982421	1.2807	0.5
94.07	1.5744	0.984308	0.984239	1.28083	0.5
94.08	1.57728	0.986023	0.985958	1.28095	0.5
94.09	1.58	0.98764	0.987579	1.28108	0.5
94.1	1.58256	0.989158	0.9891	1.28121	0.5
94.11	1.58497	0.990577	0.990523	1.28134	0.5
94.12	1.58722	0.991897	0.991847	1.28147	0.5
94.13	1.58931	0.993118	0.993072	1.2816	0.5
94.14	1.59124	0.99424	0.994197	1.28172	0.5
94.15	1.59301	0.995262	0.995223	1.28185	0.5
94.16	1.59462	0.996184	0.99615	1.28198	0.5
94.17	1.59608	0.997007	0.996977	1.28211	0.5
94.18	1.59737	0.99773	0.997704	1.28224	0.5
94.19	1.59851	0.998354	0.998331	1.28236	0.5
94.2	1.59948	0.998877	0.998859	1.28249	0.5
94.21	1.6003	0.999301	0.999286	1.28262	0.5
94.22	1.60095	0.999625	0.999614	1.28275	0.5
94.23	1.60145	0.999849	0.999842	1.28288	0.5
94.24	1.60178	0.999973	0.99997	1.28301	0.5
94.25	1.60196	0.999997	0.999998	1.28313	0.5
94.26	1.60197	0.99992	0.999925	1.28326	0.5
94.27	1.60183	0.999744	0.999753	1.28339	0.5
94.28	1.60152	0.999468	0.999481	1.28352	0.5
94.29	1.60105	0.999092	0.999109	1.28365	0.5
94.3	1.60043	0.998616	0.998637	1.28378	0.5
94.31	1.59964	0.99804	0.998065	1.2839	0.5
94.32	1.5987	0.997365	0.997393	1.28403	0.5
94.33	1.59759	0.996589	0.996622	1.28416	0.5
94.34	1.59632	0.995714	0.995751	1.28429	0.5
94.35	1.5949	0.99474	0.99478	1.28442	0.5
94.36	1.59331	0.993666	0.99371	1.28455	0.5
94.37	1.59157	0.992492	0.99254	1.28467	0.5
94.38	1.58966	0.99122	0.991272	1.2848	0.5
94.39	1.5876	0.989848	0.989904	1.28493	0.5
94.4	1.58538	0.988377	0.988437	1.28506	0.5
94.41	1.583	0.986807	0.986871	1.28519	0.5
94.42	1.58046	0.985139	0.985207	1.28532	0.5
94.43	1.57776	0.983372	0.983444	1.28545	0.5
94.44	1.5749	0.981507	0.981582	1.28557	0.5
94.45	1.57189	0.979544	0.979623	1.2857	0.499999
94.46	1.56872	0.977483	0.977566	1.28583	0.499999
94.47	1.56539	0.975324	0.97541	1.28596	0.499999
94.48	1.56191	0.973067	0.973158	1.28609	0.499999
94.49	1.55826	0.970713	0.970808	1.28622	0.499999
94.5	1.55447	0.968262	0.968361	1.28635	0.499999
94.51	1.55051	0.965715	0.965817	1.28647	0.499999
94.52	1.5464	0.96307	0.963176	1.2866	0.499999
94.53	1.54214	0.96033	0.960439	1.28673	0.499999
94.54	1.53772	0.957493	0.957607	1.28686	0.499999
94.55	1.53315	0.954561	0.954678	1.28699	0.499999
94.56	1.52842	0.951533	0.951654	1.28712	0.499999
94.57	1.52354	0.94841	0.948535	1.28725	0.499999
94.58	1.51851	0.945192	0.945321	1.28738	0.499999
94.59	1.51332	0.94188	0.942012	1.2875	0.499999
94.6	1.50798	0.938473	0.938609	1.28763	0.499999
94.61	1.50249	0.934973	0.935112	1.28776	0.499998
94.62	1.49686	0.931379	0.931522	1.28789	0.499998
94.63	1.49107	0.927692	0.927839	1.28802	0.499998
